index	title	author	date	genre	genre_hum	x	y
00024482	Pest control	Fitzhugh, Bill	1997	Adventure	Adventure	-1.4315787553787231	8.87293529510498
00024515	Bluefin blues	Kemprecos, Paul	1997	Detective and mystery	Detective and mystery	-1.743202567100525	7.8645429611206055
00024541	The Ecolitan enigma	Modesitt, L. E.	1997	Science fiction	Science fiction	-9.880158424377441	3.893188238143921
00024551	The body in the fjord	Page, Katherine Hall	1997	Detective and mystery	Detective and mystery	3.355867862701416	4.289206504821777
00024623	A Knight of the Word	Brooks, Terry	1998	Fantasy	Fantasy	-0.8295941352844238	1.2842490673065186
00024626	Unspeakable	Brown, Sandra	1998	Romance	Romance	-1.4470105171203613	6.821816921234131
00024639	The peace chief	Conley, Robert J	1998	Historical	Historical	-7.768636703491211	-2.125697135925293
00024657	The dragon in Lyonesse	Dickson, Gordon R	1998	Fantasy	Fantasy	-8.777141571044922	-2.7110910415649414
00024677	Life support	Gerritsen, Tess	1998	Detective and mystery	Detective and mystery	-2.8884782791137695	10.526069641113281
00024687	The doctor digs a grave	Hathaway, Robin	1998	Detective and mystery	Detective and mystery	3.1486928462982178	5.355484962463379
00024689	Red lightning	Holton, Hugh	1998	Detective and mystery	Detective and mystery	-3.405487298965454	9.526250839233398
00024729	Lost in translation	Mones, Nicole	1998	Adventure	Adventure	-4.806923866271973	5.351602554321289
00024763	Mangrove squeeze	Shames, Laurence	1998	Detective and mystery	Detective and mystery	-0.6485565304756165	5.265719413757324
00024777	Island in the sea of time	Stirling, S. M	1998	Science fiction	Science fiction	-6.0649871826171875	-1.945722222328186
00024851	Help me please	D'Amato, Barbara	1999	Detective and mystery	Detective and mystery	-1.9986406564712524	9.897398948669434
00024898	Danger in the shadows	Henderson, Dee	1999	Romance	Romance	3.7546606063842773	6.260751247406006
00024913	Jenny Rose	Kelly, Mary Anne	1999	Detective and mystery	Detective and mystery	2.3142595291137695	0.641440212726593
00024933	The flower master	Massey, Sujata	1999	Detective and mystery	Detective and mystery	3.0684468746185303	5.065883159637451
00024937	Nordic nights	McClendon, Lise	1999	Fantasy	Fantasy	1.7876098155975342	6.616261959075928
00024940	The Lazarus rumba	Mestre-Reed, Ernesto	1999	Historical	Historical	-3.672973394393921	2.445833921432495
00024944	Gravity dreams	Modesitt, L. E.	1999	Science fiction	Science fiction	-9.261212348937988	3.747971534729004
00024993	Choice of evil	Vachss, Andrew H	1999	Detective and mystery	Detective and mystery	0.4992811679840088	10.180252075195312
00024996	Mountain of black glass	Williams, Tad	1999	Fantasy	Fantasy	-7.765624523162842	4.361987590789795
00025007	Wings of refuge	Austin, Lynn N	2000	Religious	Religious	-5.0387773513793945	5.784099578857422
00025029	Feeding Christine	Chepaitis, Barbara	2000	Domestic	Domestic	2.4397940635681152	3.2045607566833496
00025030	Running blind	Child, Lee	2000	Detective and mystery	Detective and mystery	-2.2781262397766113	9.47452163696289
00025054	Lt. Leary: commanding	Drake, David	2000	Science fiction	Science fiction	-9.944252014160156	4.007321834564209
00025072	Anonymous Rex	Garcia, Eric	2000	Detective and mystery	Detective and mystery	-1.0601164102554321	8.288887977600098
00025157	The guardship	Nelson, James L	2000	Historical	Historical	-4.975414276123047	-3.58424973487854
00025170	The lighthouse keeper	Pratt, James Michael	2000	Domestic	Domestic	-5.216783046722412	-0.021916262805461884
00025203	Nursery crimes	Waldman, Ayelet	2000	Detective and mystery	Detective and mystery	2.2802908420562744	7.0986199378967285
00025208	Ten thousand islands	White, Randy Wayne	2000	Detective and mystery	Detective and mystery	-2.0404725074768066	7.950777053833008
00025214	The quiet invasion	Zettel, Sarah	2000	Science fiction	Science fiction	-9.327580451965332	3.954183578491211
00025219	The cat who knew a cardinal	Braun, Lilian Jackson	1991	Detective and mystery	Detective and mystery	8.077661514282227	3.5743331909179688
00025234	A glancing light	Elkins, Aaron J	1991	Detective and mystery	Detective and mystery	-0.41000810265541077	6.228772163391113
00025312	Dangerous waters	Eidson, Bill	1992	Detective and mystery	Detective and mystery	4.668355941772461	8.253640174865723
00025354	Serpent mage	Weis, Margaret	1992	Fantasy	Fantasy	-10.19381046295166	-3.3584728240966797
00025367	The very air	Bauer, Douglas	1993	Historical	Historical	-2.4303500652313232	0.8797662854194641
00025384	Dark mirror	Duane, Diane	1993	Science fiction	Science fiction	-12.68741512298584	1.0082828998565674
00025409	A Russian requiem	Merullo, Roland	1993	Political	Political	-4.512512683868408	6.0326666831970215
00025425	Godspeed	Sheffield, Charles	1993	Science fiction	Science fiction	-7.969501972198486	2.4618325233459473
00025447	The road to Wellville	Boyle, T. Coraghessan	1994	Historical	Historical	-3.3921401500701904	0.23393124341964722
00025481	Queen city jazz	Goonan, Kathleen Ann	1994	Science fiction	Science fiction	-6.925680160522461	4.5375566482543945
00025529	Tunnel of love	Wolitzer, Hilma	1994	Domestic	Domestic	-0.04847519472241402	3.323798179626465
00025542	Cold smoked	Beck, Kathrine Kristine Marris	1995	Detective and mystery	Detective and mystery	2.1829605102539062	6.789881706237793
00025573	Crown of shadows	Friedman, C. S	1995	Fantasy	Fantasy	-10.71905517578125	-2.6662356853485107
00025581	Salt dancers	Hegi, Ursula	1995	Domestic	Domestic	1.7604156732559204	2.122204065322876
00025616	Point of hopes	Scott, Melissa	1995	Fantasy	Fantasy	-8.54851245880127	-3.3565895557403564
00022359	Caribbee	Hoover, Thomas	1985	Historical	Historical	-5.095947265625	-3.5556490421295166
00022380	Just another day in paradise	Maxwell, A. E	1985	Detective and mystery	Detective and mystery	-2.1755571365356445	7.906915664672852
00022435	Awaiting trespass	Ty-Casper, Linda	1985	Domestic	Domestic	-0.9601026177406311	-0.9694059491157532
00022452	Spinneret	Zahn, Timothy	1985	Science fiction	Science fiction	-9.889473915100098	3.959528923034668
00022456	Foundation and earth	Asimov, Isaac	1986	Science fiction	Science fiction	-8.943746566772461	1.8520392179489136
00022467	Ethan of Athos	Bujold, Lois McMaster	1986	Science fiction	Science fiction	-9.943442344665527	3.7999682426452637
00022512	The all of it	Haien, Jeannette	1986	Domestic	Domestic	-0.059344492852687836	-4.105688571929932
00022618	Great sky river	Benford, Gregory	1987	Science fiction	Science fiction	-8.713666915893555	4.5168538093566895
00022623	Strangers from the sky	Bonanno, Margaret Wander	1987	Science fiction	Science fiction	-12.59969711303711	1.0702272653579712
00022630	The uplift war	Brin, David	1987	Science fiction	Science fiction	-8.682557106018066	4.402524471282959
00022673	Lady yesterday	Estleman, Loren D	1987	Detective and mystery	Detective and mystery	4.739565849304199	10.372462272644043
00022711	Watchers	Koontz, Dean Ray	1987	Horror	Horror	-3.0059311389923096	5.892699241638184
00022767	Caught dead in Philadelphia	Roberts, Gillian	1987	Detective and mystery	Detective and mystery	2.212261915206909	5.1519598960876465
00022768	Sacred sins	Roberts, Nora	1987	Romance	Romance	1.2084474563598633	6.593168258666992
00022785	Fine things	Steel, Danielle	1987	Romance	Romance	1.3390882015228271	1.4345595836639404
00022788	The lady of Han-Gilen	Tarr, Judith	1987	Fantasy	Fantasy	-8.399438858032227	-5.819225788116455
00022793	Bluebeard	Vonnegut, Kurt	1987	Science fiction	Science fiction	-4.771533489227295	2.8381621837615967
00022813	Blood stone	Allegretto, Michael	1988	Detective and mystery	Detective and mystery	4.400724411010742	9.000473022460938
00022875	The big nowhere	Ellroy, James	1988	Detective and mystery	Detective and mystery	1.0180076360702515	10.760272026062012
00022903	The ascension factor	Herbert, Frank	1988	Science fiction	Science fiction	-9.247309684753418	3.900346279144287
00022910	A cold red sunrise	Kaminsky, Stuart M	1988	Detective and mystery	Detective and mystery	-4.355795860290527	6.431721210479736
00022931	Just enough light to kill	Maxwell, A. E	1988	Detective and mystery	Detective and mystery	-2.0927560329437256	7.864374160766602
00023006	The Pariah	Wilcox, Collin	1988	Detective and mystery	Detective and mystery	10.24966049194336	3.2633628845214844
00023013	The boys and their baby	Wolff, Larry	1988	Domestic	Domestic	0.1705581098794937	0.8664740324020386
00023044	Day of the Cheetah	Brown, Dale	1989	Adventure	Adventure	-5.801165580749512	8.296476364135742
00023155	American appetites	Oates, Joyce Carol	1989	Domestic	Domestic	-2.269840717315674	1.4620375633239746
00023236	The eye of Anna	Wingate, Anne	1989	Detective and mystery	Detective and mystery	6.796882629394531	6.573148250579834
00023368	White Ninja	Lustbader, Eric	1990	Adventure	Adventure	-5.787359714508057	5.664616584777832
00023369	Diamond eyes	Lutz, John	1990	Detective and mystery	Detective and mystery	3.8202695846557617	8.6497163772583
00023378	The Windsor knot	McCrumb, Sharyn	1990	Detective and mystery	Detective and mystery	3.769395112991333	4.966590881347656
00023487	The black cloud	Hoyle, Fred	1957	Science fiction	Science fiction	-8.342022895812988	1.8489298820495605
00023533	Puppet on a chain	MacLean, Alistair	1969	Adventure	Adventure	4.983493328094482	-5.935091972351074
00023588	Cal	MacLaverty, Bernard	1983	Political	Political	3.74826717376709	-0.8025610446929932
00023606	The veiled one	Rendell, Ruth	1988	Detective and mystery	Detective and mystery	5.177332878112793	-5.924222469329834
00023624	The revolution of little girls	Boyd, Blanche M.	1991	Domestic	Domestic	3.7978477478027344	1.5975550413131714
00023640	Body of evidence	Cornwell, Patricia Daniels	1991	Detective and mystery	Detective and mystery	-1.5892910957336426	10.076077461242676
00023707	Extreme measures	Palmer, Michael	1991	Detective and mystery	Detective and mystery	-2.8634252548217773	10.427153587341309
00023708	Pastime	Parker, Robert B.	1991	Detective and mystery	Detective and mystery	6.448495388031006	8.33597469329834
00023769	Keeper of the light	Chamberlain, Diane	1992	Romance	Romance	1.4848339557647705	3.5977604389190674
00023807	Foxglove	Kelly, Mary Anne	1992	Detective and mystery	Detective and mystery	0.273911714553833	2.6548044681549072
00023814	A case of curiosities	Kurzweil, Allen	1992	Historical	Historical	-4.867709159851074	-1.7044284343719482
00023837	A calculated risk	Neville, Katherine	1992	Adventure	Adventure	-4.33572244644165	6.746384143829346
00023852	The seventh commandment	Sanders, Lawrence	1992	Detective and mystery	Detective and mystery	0.8679094910621643	7.585752487182617
00023903	Mortal memory	Cook, Thomas H	1993	Detective and mystery	Detective and mystery	-0.1819268763065338	-0.5740625262260437
00023937	Thicker than blood	Lutz, John	1993	Detective and mystery	Detective and mystery	3.790982723236084	8.603252410888672
00023970	McNally's risk	Sanders, Lawrence	1993	Detective and mystery	Detective and mystery	3.0575027465820312	5.390629291534424
00023975	An American brat	Sidhwa, Bapsi	1993	Domestic	Domestic	-2.3801023960113525	1.4612176418304443
00024015	The ships of Earth	Card, Orson Scott	1994	Science fiction	Science fiction	-8.964890480041504	-0.4395308494567871
00024067	Insomnia	King, Stephen	1994	Horror	Horror	-2.1832900047302246	5.177855968475342
00024128	Icewater mansions	Allyn, Douglas	1995	Detective and mystery	Detective and mystery	-1.4689526557922363	7.600820064544678
00024165	Killer pancake	Davidson, Diane Mott	1995	Detective and mystery	Detective and mystery	2.7264389991760254	6.04862117767334
00024180	Death in a funhouse mirror	Flora, Kate	1995	Detective and mystery	Detective and mystery	1.7558748722076416	5.112791538238525
00024213	Death by jury	Lutz, John	1995	Detective and mystery	Detective and mystery	3.266233205795288	8.423356056213379
00024271	This dog for hire	Benjamin, Carol Lea	1996	Detective and mystery	Detective and mystery	4.714809417724609	5.1802592277526855
00024298	Hoofprints	Crum, Laura	1996	Detective and mystery	Detective and mystery	2.766408920288086	7.271734714508057
00024349	The bear went over the mountain	Kotzwinkle, William	1996	Fantasy	Fantasy	-0.4120083153247833	3.9422190189361572
00024387	Critical judgment	Palmer, Michael	1996	Detective and mystery	Detective and mystery	-2.912398338317871	10.4466552734375
00024469	Plum Island	DeMille, Nelson	1997	Detective and mystery	Detective and mystery	-1.8900110721588135	8.33637523651123
00024490	Roadkill	Friedman, Kinky	1997	Detective and mystery	Detective and mystery	7.346864700317383	4.714590072631836
00024510	Inventing memory	Jong, Erica	1997	Domestic	Domestic	-2.4463794231414795	1.9861724376678467
00024516	The blackgod	Keyes, J. Gregory	1997	Fantasy	Fantasy	-9.925838470458984	-3.869860887527466
00024559	Reliquary	Preston, Douglas J	1997	Horror	Horror	-6.483334064483643	6.58314323425293
00024620	To die in Provence	Bogner, Norman	1998	Detective and mystery	Detective and mystery	-2.450432777404785	5.1598992347717285
00024624	The tin man	Brown, Dale	1998	Adventure	Adventure	-5.341554164886475	8.558431625366211
00024629	The warning	Bunn, T. Davis	1998	Religious	Religious	-1.2367579936981201	7.3312907218933105
00024633	Kissing the beehive	Carroll, Jonathan	1998	Detective and mystery	Detective and mystery	3.88059663772583	3.16977596282959
00024699	Balls	Kincaid, Nanci	1998	Domestic	Domestic	4.1750054359436035	1.714746356010437
00024739	Sudden mischief	Parker, Robert B.	1998	Detective and mystery	Detective and mystery	6.542327404022217	8.14095687866211
00024743	Pears on a willow tree	Pietrzyk, Leslie	1998	Domestic	Domestic	3.580573320388794	1.1575274467468262
00024805	Turn of the century	Andersen, Kurt	1999	Domestic	Domestic	-2.602482318878174	3.732224464416504
00024806	Murder with peacocks	Andrews, Donna	1999	Detective and mystery	Detective and mystery	2.819890260696411	5.3713788986206055
00024810	Liberty falling	Barr, Nevada	1999	Detective and mystery	Detective and mystery	-2.2161953449249268	6.292564868927002
00024881	Blood of the prodigal	Gaus, Paul L	1999	Detective and mystery	Detective and mystery	3.5441370010375977	8.190254211425781
00024899	Murder on the Yukon Quest	Henry, Sue	1999	Detective and mystery	Detective and mystery	-0.32754671573638916	6.836675643920898
00024903	An ordinary woman	Holland, Cecelia	1999	Historical	Historical	-6.785587787628174	-8.16231632232666
00024926	Be cool	Leonard, Elmore	1999	Detective and mystery	Detective and mystery	6.876540660858154	9.143575668334961
00025016	Eater	Benford, Gregory	2000	Science fiction	Science fiction	-8.369913101196289	5.070501327514648
00025017	The wrong dog	Benjamin, Carol Lea	2000	Detective and mystery	Detective and mystery	4.81147575378418	5.3688154220581055
00025050	The lion's game	DeMille, Nelson	2000	Adventure	Adventure	-5.164059638977051	8.483297348022461
00025074	Broken English	Gaus, Paul L	2000	Detective and mystery	Detective and mystery	3.5529727935791016	8.267088890075684
00025117	Welcome to the great mysterious	Landvik, Lorna	2000	Domestic	Domestic	2.6805412769317627	3.5020952224731445
00025168	Blindsided	Phillips, Clyde	2000	Detective and mystery	Detective and mystery	2.176264762878418	9.586355209350586
00025220	The runaway soul	Brodkey, Harold	1991	Domestic	Domestic	-3.146634578704834	1.3679784536361694
00025265	Murder in ordinary time	O'Marie, Carol Anne	1991	Detective and mystery	Detective and mystery	3.749994993209839	5.3676533699035645
00025326	The shrine at Altamira	L'Heureux, John	1992	Domestic	Domestic	4.709194660186768	1.602770447731018
00025392	Missing Joseph	George, Susan Elizabeth	1993	Detective and mystery	Detective and mystery	4.411251068115234	-4.377060413360596
00025436	Lights out	Abrahams, Peter	1994	Detective and mystery	Detective and mystery	1.4203705787658691	8.738141059875488
00025478	Simple prayers	Golding, Michael	1994	Historical	Historical	-6.324041366577148	-3.435412883758545
00025496	The great divorce	Martin, Valerie	1994	Domestic	Domestic	-0.9273654818534851	0.9549133777618408
00025519	Hot sky at midnight	Silverberg, Robert	1994	Science fiction	Science fiction	-7.793227672576904	5.00727653503418
00025545	The cat who came to breakfast	Braun, Lilian Jackson	1995	Detective and mystery	Detective and mystery	8.071732521057129	3.585531711578369
00025547	Burning angel	Burke, James Lee	1995	Detective and mystery	Detective and mystery	2.963365316390991	12.256974220275879
00025585	Solar storms	Hogan, Linda	1995	Domestic	Domestic	0.5080110430717468	-1.4073117971420288
00025595	The shortest day	Langton, Jane	1995	Detective and mystery	Detective and mystery	-0.47005876898765564	3.7149832248687744
00025623	Murder at Ebbets Field	Soos, Troy	1995	Detective and mystery	Detective and mystery	6.820005416870117	4.533380508422852
00025627	Blackening song	Thurlo, Aime	1995	Detective and mystery	Detective and mystery	0.0352618545293808	11.52869701385498
00025628	After Lydia	Tyler, Sandra	1995	Domestic	Domestic	3.452808141708374	1.219528317451477
00025629	Knights of the Black Earth	Weis, Margaret	1995	Science fiction	Science fiction	-10.094167709350586	3.9633350372314453
00025648	Act of betrayal	Buchanan, Edna	1996	Detective and mystery	Detective and mystery	-0.6785038113594055	9.319701194763184
00025665	In the presence of the enemy	George, Susan Elizabeth	1996	Detective and mystery	Detective and mystery	4.402740001678467	-4.419939041137695
00025670	Mother of winter	Hambly, Barbara	1996	Fantasy	Fantasy	-9.826642036437988	-4.779433250427246
00025695	Pride of lions	Llywelyn, Morgan	1996	Historical	Historical	-7.0759077072143555	-4.662907600402832
00025742	Cold case	Barnes, Linda	1997	Detective and mystery	Detective and mystery	0.4412882328033447	8.3198881149292
00025782	Planet of twilight	Hambly, Barbara	1997	Science fiction	Science fiction	-11.48652458190918	5.587661266326904
00025801	Ticktock	Koontz, Dean	1997	Horror	Horror	-2.9241409301757812	5.907158374786377
00025817	Lightning song	Nordan, Lewis	1997	Domestic	Domestic	3.506056547164917	0.9653832316398621
00025908	Purple dots	Lehrer, James	1998	Political	Political	-4.318190574645996	8.875650405883789
00025924	Judas child	O'Connell, Carol	1998	Detective and mystery	Detective and mystery	-1.4719734191894531	8.945917129516602
00025977	The night inspector	Busch, Frederick	1999	Historical	Historical	-4.660220623016357	-3.008312463760376
00026093	Aunt Dimity beats the Devil	Atherton, Nancy	2000	Detective and mystery	Detective and mystery	4.489980220794678	-3.2816622257232666
00026110	Purple cane road	Burke, James Lee	2000	Detective and mystery	Detective and mystery	2.969867706298828	12.25543212890625
00026115	The many aspects of mobile home living	Clark, Martin	2000	Detective and mystery	Detective and mystery	2.5096452236175537	8.729043006896973
00026153	Afterburn	Harrison, Colin	2000	Detective and mystery	Detective and mystery	-0.8221411108970642	9.06944465637207
00022037	On a pale horse	Anthony, Piers	1983	Fantasy	Fantasy	-10.474799156188965	-0.1470378041267395
00022067	Indian giver	Duff, Gerald	1983	Historical	Historical	2.9100992679595947	1.6473978757858276
00022068	Gifts from Eykis	Dyer, Wayne W	1983	Science fiction	Science fiction	-5.653570652008057	1.6157571077346802
00022071	The glass highway	Estleman, Loren D	1983	Detective and mystery	Detective and mystery	4.660120964050293	10.37506103515625
00022081	The walls of air	Hambly, Barbara	1983	Fantasy	Fantasy	-9.9269437789917	-4.696301460266113
00022116	Savannah	Price, Eugenia	1983	Historical	Historical	-3.388334274291992	-2.919018507003784
00022148	Random hearts	Adler, Warren	1984	Romance	Romance	-1.6485586166381836	4.082425594329834
00022149	Other women	Alther, Lisa	1984	Domestic	Domestic	-0.6019390821456909	2.9514849185943604
00022162	The Practice effect	Brin, David	1984	Science fiction	Science fiction	-9.125483512878418	-1.2575585842132568
00022197	The dirty duck	Grimes, Martha	1984	Detective and mystery	Detective and mystery	4.687715530395508	-2.8667659759521484
00022298	The mammoth hunters	Auel, Jean M	1985	Historical	Historical	-7.5122809410095215	-2.1492295265197754
00022447	New hope for the dead	Willeford, Charles Ray	1985	Detective and mystery	Detective and mystery	6.343822479248047	9.520648956298828
00022497	The sportswriter	Ford, Richard	1986	Domestic	Domestic	-2.3227508068084717	3.659327268600464
00022513	The silent tower	Hambly, Barbara	1986	Fantasy	Fantasy	-9.759050369262695	-4.851888179779053
00022530	Daggerspell	Kerr, Katharine	1986	Fantasy	Fantasy	-8.86945915222168	-4.997135162353516
00022554	Beyond the grave	Muller, Marcia	1986	Detective and mystery	Detective and mystery	3.109896659851074	7.530612945556641
00022576	Campbell Wood	Sarrantonio, Al	1986	Horror	Horror	1.4271632432937622	0.7752219438552856
00022641	Wyrms	Card, Orson Scott	1987	Science fiction	Science fiction	-8.961810111999512	-0.4274943470954895
00022649	Spree	Collins, Max Allan	1987	Detective and mystery	Detective and mystery	5.650987148284912	7.776484966278076
00022661	The Romulan way	Duane, Diane	1987	Science fiction	Science fiction	-12.622149467468262	1.0526468753814697
00022674	The shadow of his wings	Fergusson, Bruce	1987	Fantasy	Fantasy	-9.834237098693848	-4.308548450469971
00022686	Under cover of daylight	Hall, James Wilson	1987	Detective and mystery	Detective and mystery	2.7580251693725586	11.815443992614746
00022702	Taking the fifth	Jance, Judith A	1987	Detective and mystery	Detective and mystery	3.861229658126831	7.139610290527344
00022744	The gate of the cat	Norton, Andre	1987	Fantasy	Fantasy	-10.647604942321777	-4.228842258453369
00022887	When the cat's away	Friedman, Kinky	1988	Detective and mystery	Detective and mystery	7.412304401397705	4.800222396850586
00022914	The legend of Huma	Knaak, Richard A	1988	Fantasy	Fantasy	-10.507383346557617	-2.915128469467163
00022951	The unforgiving minutes	Pulver, Mary Monica	1988	Detective and mystery	Detective and mystery	4.070318222045898	6.406424522399902
00022952	"""""""Dial """"""""M"""""""" for Murdock"""""""	Ray, Robert Joseph	1988	Detective and mystery	Detective and mystery	2.901055335998535	10.136298179626465
00022967	The kill riff	Schow, David J	1988	Detective and mystery	Detective and mystery	-2.5356295108795166	5.928765296936035
00023005	Bernhardt's edge	Wilcox, Collin	1988	Detective and mystery	Detective and mystery	10.327672958374023	3.28049898147583
00023153	The Barsoom project	Niven, Larry	1989	Science fiction	Science fiction	-7.6715216636657715	4.307140350341797
00023177	A vision of light	Riley, Judith Merkle	1989	Historical	Historical	-6.060158729553223	-4.523519992828369
00023296	A rock and a hard place	David, Peter Allen	1990	Science fiction	Science fiction	-12.685726165771484	0.9924991130828857
00023299	Killed on the rocks	DeAndrea, William L	1990	Detective and mystery	Detective and mystery	6.338420867919922	5.52733039855957
00023332	In defense of judges	Gray, Albert William	1990	Detective and mystery	Detective and mystery	4.905020236968994	10.158576965332031
00023359	Flint the king	Kirchoff, Mary Lynn	1990	Fantasy	Fantasy	-10.073943138122559	-3.6754543781280518
00023365	Get Shorty	Leonard, Elmore	1990	Detective and mystery	Detective and mystery	6.9011454582214355	9.141449928283691
00023394	Probable cause	Pearson, Ridley	1990	Detective and mystery	Detective and mystery	-1.2783451080322266	10.359865188598633
00023465	The lute player	Lofts, Norah	1951	Historical	Historical	-6.011456489562988	-5.0648193359375
00023474	The heart of the family	Goudge, Elizabeth	1953	Domestic	Domestic	1.3284562826156616	-8.55698299407959
00023518	Frederica	Heyer, Georgette	1965	Romance	Romance	0.4064066708087921	-12.034588813781738
00023595	A maggot	Fowles, John	1985	Historical	Historical	-5.339924335479736	-6.070148944854736
00023656	Yellow dog party	Emerson, Earl W	1991	Detective and mystery	Detective and mystery	2.8089394569396973	8.864380836486816
00023660	Murder by tradition	Forrest, Katherine V.	1991	Detective and mystery	Detective and mystery	-0.8343727588653564	10.660724639892578
00023670	What's eating Gilbert Grape?	Hedges, Peter	1991	Domestic	Domestic	3.9565536975860596	1.6291052103042603
00023681	The waste lands	King, Stephen	1991	Fantasy	Fantasy	-2.2884016036987305	5.292478561401367
00023683	Winds of fate	Lackey, Mercedes	1991	Fantasy	Fantasy	-9.044944763183594	-2.9923694133758545
00023705	The body in the bouillon	Page, Katherine Hall	1991	Detective and mystery	Detective and mystery	3.6326305866241455	4.5896430015563965
00023737	Women of the silk	Tsukiyama, Gail	1991	Historical	Historical	0.9815089702606201	-1.1519560813903809
00023744	A bridge of years	Wilson, Robert Charles	1991	Science fiction	Science fiction	-4.77613639831543	5.126678466796875
00023748	Heir to the empire	Zahn, Timothy	1991	Science fiction	Science fiction	-11.504119873046875	5.597557067871094
00023825	Boy's life	McCammon, Robert R	1992	Detective and mystery	Detective and mystery	1.2205530405044556	2.2694623470306396
00023904	Cruel and unusual	Cornwell, Patricia Daniels	1993	Detective and mystery	Detective and mystery	-1.67043936252594	10.178726196289062
00023921	Virtual light	Gibson, William	1993	Science fiction	Science fiction	-7.879454135894775	7.203105926513672
00023955	Anna: Ann: Annie	Parker, Thomas Trebitsch	1993	Historical	Historical	-0.9550295472145081	0.7228622436523438
00023963	The shipping news	Proulx, Annie	1993	Domestic	Domestic	0.6161781549453735	3.8330540657043457
00023991	Nightside the long sun	Wolfe, Gene	1993	Science fiction	Science fiction	-8.071874618530273	-3.302065134048462
00024031	Praying for sleep	Deaver, Jeffery	1994	Detective and mystery	Detective and mystery	-2.073505401611328	6.378451824188232
00024077	The engines of God	McDevitt, Jack	1994	Science fiction	Science fiction	-9.218927383422852	4.291960716247559
00024081	Coyote blue	Moore, Christopher	1994	Fantasy	Fantasy	0.5324764251708984	6.860888481140137
00024084	Northern borders	Mosher, Howard Frank	1994	Domestic	Domestic	-3.82214093208313	-2.0935616493225098
00024138	Ghostlight	Bradley, Marion Zimmer	1995	Fantasy	Fantasy	-4.455613136291504	2.3207409381866455
00024166	The midnight partner	Davis, Bart	1995	Detective and mystery	Detective and mystery	0.5775890350341797	7.956020355224609
00024200	Hard currency	Kaminsky, Stuart M	1995	Detective and mystery	Detective and mystery	-4.275201320648193	6.602525234222412
00024227	A wild and lonely place	Muller, Marcia	1995	Detective and mystery	Detective and mystery	-0.4556944668292999	8.601158142089844
00024240	Blue lonesome	Pronzini, Bill	1995	Detective and mystery	Detective and mystery	3.587672233581543	7.762247085571289
00024261	Calculated risk	Wilcox, Collin	1995	Detective and mystery	Detective and mystery	10.335749626159668	3.278921604156494
00024275	Lifeline	Boyle, Gerry	1996	Detective and mystery	Detective and mystery	3.850656032562256	9.23322868347168
00024287	Pastwatch	Card, Orson Scott	1996	Science fiction	Science fiction	-9.128974914550781	-0.13029468059539795
00024317	Death at the wheel	Flora, Kate	1996	Detective and mystery	Detective and mystery	1.9539722204208374	5.1613383293151855
00024324	The death of an Irish seawolf	Gill, Bartholomew	1996	Detective and mystery	Detective and mystery	-3.7958173751831055	7.447710037231445
00024329	Hotel Paradise	Grimes, Martha	1996	Detective and mystery	Detective and mystery	2.0486135482788086	2.4342041015625
00024334	Into the forest	Hegland, Jean	1996	Science fiction	Science fiction	1.0111782550811768	2.164846420288086
00024404	Born in shame	Roberts, Nora	1996	Romance	Romance	1.2809860706329346	5.826885223388672
00024419	The Krytos trap	Stackpole, Michael A.	1996	Science fiction	Science fiction	-11.508101463317871	5.6031365394592285
00024432	Exodus from the long sun	Wolfe, Gene	1996	Science fiction	Science fiction	-8.137523651123047	-3.039564609527588
00024455	God save the Queen!	Cannell, Dorothy	1997	Detective and mystery	Detective and mystery	4.75850772857666	-3.2949531078338623
00024461	The paradise snare	Crispin, A. C	1997	Science fiction	Science fiction	-11.504484176635742	5.600216388702393
00024464	The Alpine icon	Daheim, Mary	1997	Detective and mystery	Detective and mystery	2.6796085834503174	5.912841796875
00024483	Remember the morning	Fleming, Thomas J	1997	Historical	Historical	-4.303665637969971	-3.19284725189209
00024509	Blind pursuit	Jones, Matthew F	1997	Detective and mystery	Detective and mystery	-1.7381839752197266	6.523552894592285
00024542	The soprano sorceress	Modesitt, L. E.	1997	Fantasy	Fantasy	-8.829963684082031	-3.9253597259521484
00024565	Heartbreaker	Robards, Karen	1997	Adventure	Adventure	-2.1210103034973145	6.35360860824585
00024599	City on fire	Williams, Walter Jon	1997	Science fiction	Science fiction	-9.537979125976562	4.210545539855957
00024621	Thunder horse	Bowen, Peter	1998	Detective and mystery	Detective and mystery	3.1330108642578125	9.820725440979004
00024660	With the lightnings	Drake, David	1998	Science fiction	Science fiction	-9.944729804992676	4.049196720123291
00024661	The black brook	Drury, Tom	1998	Adventure	Adventure	-0.13165512681007385	3.7248220443725586
00024686	Cry of the wind	Harrison, Sue	1998	Historical	Historical	-6.997711658477783	-2.4980132579803467
00024861	Mountain time	Doig, Ivan	1999	Domestic	Domestic	-2.164768695831299	5.832942485809326
00024884	This one and magic life	George, Anne	1999	Domestic	Domestic	4.051030158996582	1.3453458547592163
00024931	A clash of kings	Martin, George R. R	1999	Fantasy	Fantasy	-9.325775146484375	-4.944997787475586
00024965	Geographies of home	Prez, Loida Maritza	1999	Domestic	Domestic	-0.8234038949012756	0.9722774028778076
00024970	Stone quarry	Rozan, S. J	1999	Detective and mystery	Detective and mystery	4.721151351928711	8.427508354187012
